id,system_optmimum_dep,user_euilibrium_dep,system_optmimum_arr,user_euilibrium_arr,system_optmimum_route,user_euilibrium_route,system_optmimum_traveltime,user_euilibrium_traveltime,same_traveltime?,same_route?
0,0.0,0.0,559.0,391.0,"['64 -121 123 -E1 -313 -117 119 -119', '64 -121 121 -64 -13 15 119 -119', '64 -121 123 -E1 -313 319 -E3 -119', '64 -121 -19 -9 11 E4 -119', '64 -121 123 -E1 -313 -117 119 -119', '64 -121 123 -E0 -325 319 -E3 -119', '64 -121 123 -E1 -313 -117 119 -119', '64 -121 123 -E1 -313 319 -E3 -119', '64 -121 123 -E0 -325 -117 119 -119', '64 -121 123 -E1 -313 319 -E3 -119', '64 -121 123 -E0 -325 319 -E3 -119', '64 -121 123 -E1 -313 -117 119 -119', '64 -121 123 -E0 -325 319 -E3 -119', '64 -121 123 -E1 -313 319 -E3 -119', '64 -121 123 -E1 -313 -38 -13 15 119 -119', '64 -121 123 -E1 -313 -117 119 -119', '64 -121 123 -E1 -313 319 -E3 -119', '64 -121 123 -E1 -116 -13 15 119 -119', '64 -121 123 -E1 -116 -13 13 116 -313 319 -E3 -119', '64 -121 123 -E1 -116 -13 13 116 E1 -E0 -325 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 13 38 319 -E3 -119', '64 -121 123 -E1 -116 -13 13 38 -117 119 -119', '64 -121 123 -E1 -116 -13 13 38 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 15 117 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 7 -7 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 E3 -319 -117 119 -119', '64 -121 123 -E1 -116 -13 -3 7 -7 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 E3 -319 -117 119 -119', '64 -121 123 -E1 -116 -13 -3 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 E3 -319 -117 119 -119', '64 -121 123 -E1 -116 -13 -3 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 E3 -319 -117 119 -119', '64 -121 123 -E1 -116 -13 -3 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 E3 -319 -117 119 -119', '64 -121 123 -E1 -116 -13 -3 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 E3 -319 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 7 E5 -138 126 -125 123 -E1 -116 38 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 E3 -319 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 117 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 E3 -319 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 117 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 E3 -319 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 117 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 E3 -319 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 9 19 123 -E1 -313 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 9 19 123 -E1 -313 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 9 19 123 -E1 -116 -13 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 9 19 121 -64 -13 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 9 19 123 -E0 -325 -38 -13 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 9 19 121 -64 -13 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 9 19 123 -E0 -325 -38 -13 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 9 19 123 -E0 -325 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 9 19 123 -E0 -325 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 9 17 38 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 13 38 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 13 38 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 -3 11 E4 E3 -319 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 13 38 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 -3 11 E4 E3 -319 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 117 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 -15 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 117 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 -15 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 117 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 -15 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 117 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 -15 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 117 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 -15 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 117 319 -E3 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 -15 -3 11 E4 -119', '64 -121 123 -E1 -116 -13 -3 11 -11 3 15 119 -119']","['64 -121 123 -E1 -313 -117 119 -119', '64 -121 121 -64 -13 15 119 -119', '64 -121 123 -E1 -313 319 -E3 -119', '64 -121 -19 -9 11 E4 -119', '64 -121 123 -E1 -313 -117 119 -119', '64 -121 123 -E1 -313 319 -E3 -119', '64 -121 123 -E1 -313 -117 119 -119', '64 -121 123 -E1 -313 319 -E3 -119', '64 -121 123 -E1 -313 -38 -13 15 119 -119', '64 -121 123 -E1 -116 -13 15 119 -119', '64 -121 123 -E1 -116 116 -313 319 -E3 -119', '64 -121 123 -E1 -116 116 E1 -E0 -325 319 -E3 -119', '64 -121 123 -E1 -116 116 -313 319 -E3 -119', '64 -121 123 -E1 -116 116 E1 -123 121 -64 -13 15 119 -119', '64 -121 123 -E1 -116 116 E1 -E0 -325 319 -E3 -119', '64 -121 123 -E1 -116 116 E1 -123 -19 -9 11 E4 -119', '64 -121 123 -E1 -116 116 E1 -E0 -325 319 -E3 -119', '64 -121 123 -E1 -116 116 E1 -123 -19 -9 11 E4 -119', '64 -121 123 -E1 -116 116 E1 -E0 -325 319 -E3 -119', '64 -121 123 -E1 -116 116 E1 -E0 -325 -117 -15 -3 11 E4 -119', '64 -121 123 -E1 -116 116 E1 -E0 -325 319 -E3 -119', '64 -121 123 -E1 -116 116 E1 -E0 -325 -117 119 -119', '64 -121 123 -E1 -116 116 E1 -E0 -325 319 -E3 -119', '64 -121 123 -E1 -116 116 E1 -E0 -325 -117 119 -119', '64 -121 123 -E1 -116 116 E1 -E0 -325 319 -E3 -119', '64 -121 123 -E1 -116 116 E1 -E0 -325 -38 -13 15 119 -119', '64 -121 123 -E1 -116 116 E1 -E0 -325 319 -E3 -119', '64 -121 123 -E1 -116 116 E1 -E0 -325 -117 119 -119', '64 -121 123 -E1 -116 116 E1 -E0 -325 319 -E3 -119', '64 -121 123 -E1 -116 116 E1 -E0 -325 319 -319 -117 119 -119', '64 -121 123 -E1 -116 116 E1 -E0 -325 319 -E3 -119', '64 -121 123 -E1 -116 116 E1 -E0 -325 319 -319 -117 119 -119', '64 -121 123 -E1 -116 116 E1 -E0 -325 319 -E3 -119']",559.0,391.0,False,False
1,1.0,1.0,63.0,62.0,['-E3 -119 -15 13'],['-E3 -119 -15 13'],62.0,61.0,False,True
2,1.0,1.0,469.0,460.0,"['-9 3 15 117 319 -E3', '-9 3 13 38 319 -E3', '-9 3 15 117 319 -E3', '-9 11 E4 -119 117 319 -E3', '-9 3 15 117 319 -E3', '-9 3 13 38 319 -E3', '-9 3 15 117 319 -E3', '-9 3 13 116 -313 319 -E3', '-9 3 15 117 319 -E3', '-9 3 13 116 -313 319 -E3', '-9 3 15 117 319 -E3', '-9 3 13 116 -313 319 -E3', '-9 3 15 117 319 -E3', '-9 3 13 116 -313 319 -E3', '-9 3 13 38 319 -E3', '-9 3 13 116 E1 -E0 -325 319 -E3', '-9 3 13 38 319 -E3', '-9 3 13 116 -313 319 -E3', '-9 3 13 38 319 -E3', '-9 3 13 116 -313 319 -E3', '-9 3 13 116 E1 -E0 -325 319 -E3', '-9 3 13 116 -313 319 -E3', '-9 3 13 116 E1 -E0 -325 319 -E3', '-9 3 13 116 -313 319 -E3', '-9 3 13 116 E1 -E0 -325 319 -E3', '-9 3 13 116 -313 319 -E3', '-9 3 13 116 E1 -E0 -325 319 -E3', '-9 3 -3 9 19 123 -E0 -325 319 -E3', '-9 3 -3 11 E4 E3 -319 319 -E3', '-9 3 -3 3 13 38 319 -E3', '-9 3 -3 9 17 38 319 -E3', '-9 3 -3 9 -9 11 E4 E3 -319 319 -E3', '-9 3 -3 9 17 38 319 -E3', '-9 3 -3 9 -9 11 E4 E3 -319 319 -E3', '-9 3 -3 9 17 38 319 -E3', '-9 3 -3 9 -9 11 E4 E3 -319 319 -E3', '-9 3 -3 9 -9 11 E4 -119 117 319 -E3', '-9 3 -3 9 -9 11 E4 E3 -319 319 -E3', '-9 3 -3 9 -9 11 E4 -119 117 319 -E3', '-9 3 -3 9 17 38 319 -E3', '-9 3 -3 9 -9 11 E4 E3 -319 319 -E3', '-9 3 -3 9 -9 3 15 117 319 -E3', '-9 3 -3 9 25 -25 -9 3 15 117 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -313 319 -E3', '-9 3 -3 9 25 -25 -9 3 15 117 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -313 319 -E3', '-9 3 -3 9 25 -25 -9 3 15 117 319 -E3', '-9 3 -3 9 25 -25 -9 3 13 116 -313 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 13 38 319 -E3', '-9 3 -3 9 25 -25 -9 3 13 116 -313 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 13 38 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 13 116 -313 319 -E3', '-9 3 -3 9 19 123 -E0 -325 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 13 116 -313 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 13 38 319 -E3', '-9 3 -3 9 -9 3 13 116 -313 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 13 38 319 -E3', '-9 3 -3 9 -9 3 13 116 -313 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 15 119 E3 -319 319 -E3', '-9 3 -3 9 -9 3 13 116 -313 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 13 38 319 -E3', '-9 3 -3 9 -9 3 13 116 -313 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 13 38 319 -E3', '-9 3 -3 9 -9 3 13 116 -313 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 13 116 E1 -E0 -325 319 -E3', '-9 3 -3 9 -9 3 13 116 -313 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 13 116 E1 -E0 -325 319 -E3', '-9 3 -3 9 -9 3 15 117 319 -E3', '-9 3 -3 9 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 -9 3 15 117 319 -E3', '-9 3 -3 9 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 -9 3 15 117 319 -E3', '-9 3 -3 9 25 138 -E5 -7 11 E4 -119 117 319 -E3', '-9 3 -3 9 -9 3 15 117 319 -E3', '-9 3 -3 9 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 -25 -9 3 13 116 -313 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 13 116 E1 -E0 -325 319 -E3', '-9 3 -3 9 25 -25 -9 11 -11 3 13 116 -313 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 13 116 E1 -E0 -325 319 -E3', '-9 3 -3 9 25 -25 -9 11 -11 3 13 116 E1 -E0 -325 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 13 38 319 -E3', '-9 3 -3 9 25 -25 -9 3 13 116 E1 -E0 -325 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 13 38 319 -E3', '-9 3 -3 9 25 -25 -9 11 E4 -119 -15 13 116 E1 -E0 -325 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 13 38 319 -E3', '-9 3 -3 9 25 -25 19 123 -E0 -325 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 13 116 -313 319 -E3', '-9 3 -3 9 25 -25 19 123 -E0 -325 319 -E3', '-9 3 -3 9 25 -25 17 38 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 -25 17 38 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 15 117 319 -E3', '-9 3 -3 9 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 15 117 319 -E3', '-9 3 -3 9 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 15 117 319 -E3', '-9 3 -3 9 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 138 -E5 -7 3 15 117 319 -E3', '-9 3 -3 9 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -116 38 319 -E3', '-9 3 -3 9 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -116 38 319 -E3', '-9 3 -3 9 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -116 38 319 -E3', '-9 3 -3 9 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -116 38 319 -E3', '-9 3 -3 9 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -116 38 319 -E3', '-9 3 -3 9 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -313 319 -E3', '-9 3 -3 9 25 126 -125 121 -64 38 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -313 319 -E3', '-9 3 -3 9 25 126 -125 121 -64 -13 15 117 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -313 319 -E3', '-9 3 -3 9 25 126 -125 121 -64 -13 15 117 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -313 319 -E3', '-9 3 -3 9 25 126 -125 121 -64 -13 15 117 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -313 319 -E3', '-9 3 -3 9 25 126 -125 121 -64 -13 15 117 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -313 319 -E3', '-9 3 -3 9 25 126 -125 121 -64 116 -313 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -313 319 -E3', '-9 3 -3 9 25 126 -125 121 -64 116 -313 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -313 319 -E3', '-9 3 -3 9 25 126 -125 121 -64 116 -313 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -313 319 -E3', '-9 3 -3 9 25 126 -125 121 -64 116 -313 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -313 319 -E3', '-9 3 -3 9 25 126 -125 121 -64 116 -313 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 126 -125 121 -64 116 -313 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 126 -125 121 -64 116 -313 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 126 -125 121 -64 116 -313 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 126 -125 121 -64 116 -313 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 126 -125 121 -64 116 -313 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 126 -125 121 -64 116 -313 319 -E3', '-9 3 -3 9 25 126 -125 125 -126 -25 -9 11 -11 3 15 119 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 121 -64 116 -313 319 -E3', '-9 3 -3 9 25 126 -125 125 -126 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 126 -125 -19 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 126 -125 -19 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 126 -125 -19 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 126 -125 -19 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 126 -125 -19 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 126 -125 125 -126 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 -19 17 38 319 -E3', '-9 3 -3 9 25 126 -125 -19 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 -19 17 38 319 -E3', '-9 3 -3 9 25 126 -125 -19 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 -19 17 38 319 -E3', '-9 3 -3 9 25 126 -125 -19 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 -19 17 38 319 -E3', '-9 3 -3 9 25 126 -125 -19 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 -19 17 38 319 -E3', '-9 3 -3 9 25 126 -125 -19 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 -19 17 38 319 -E3', '-9 3 -3 9 25 126 -125 -19 25 138 -E5 -7 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -116 38 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -116 -13 15 117 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -116 38 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -116 -13 15 117 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -116 38 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -116 -13 15 117 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -116 38 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -116 -13 15 117 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -116 38 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -116 -13 15 117 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -116 38 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -313 319 -E3', '-9 3 -3 9 25 126 -125 121 -64 116 -313 319 -E3', '-9 3 -3 9 25 126 -125 125 -126 138 -E5 -7 3 13 116 -313 319 -E3', '-9 3 -3 9 25 126 -125 -19 -9 3 13 116 -313 319 -E3', '-9 3 -3 9 25 126 -125 -19 -9 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 125 -126 138 -E5 -7 3 15 117 319 -E3', '-9 3 -3 9 25 126 -125 -19 -9 11 E4 E3 -319 319 -E3', '-9 3 -3 9 25 126 -125 -19 -9 3 15 117 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -313 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -313 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -313 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3', '-9 3 -3 9 25 126 -125 123 -E1 -313 319 -E3', '-9 3 -3 9 25 126 -125 123 -E0 -325 319 -E3']","['-9 3 15 117 319 -E3', '-9 3 13 38 319 -E3', '-9 3 15 117 319 -E3', '-9 11 E4 -119 117 319 -E3', '-9 3 15 117 319 -E3', '-9 3 13 38 319 -E3', '-9 3 15 117 319 -E3', '-9 3 13 38 319 -E3', '-9 3 15 117 319 -E3', '-9 3 13 116 -313 319 -E3', '-9 3 13 116 E1 -E0 -325 319 -E3', '-9 3 13 116 -313 319 -E3', '-9 3 13 116 E1 -E0 -325 319 -E3', '-9 3 13 38 319 -E3', '-9 3 13 116 E1 -E0 -325 319 -E3', '-9 3 13 -13 15 119 E3 -319 319 -E3', '-9 3 13 -17 -9 11 E4 E3 -319 319 -E3', '-9 3 13 -13 -3 11 E4 E3 -319 319 -E3', '-9 3 13 -13 15 117 319 -E3', '-9 3 13 38 319 -E3']",468.0,459.0,False,False
3,2.0,2.0,62.0,63.0,['-E4 -11 9'],['-E4 -11 9'],60.0,61.0,False,True
